processor,node,bw
1-4-5-6,3,6462.025
1-4-5-6,4,7362.5
1-4-5-6,5,5797.475
1-4-5-6,6,5919.3
1-4-5-6,7,4752.225
1-4-5-7,0,4934.175
1-4-5-7,1,4977.525
1-4-5-7,2,6278.35
1-4-5-7,3,6461.75
1-4-5-7,4,5502.0
1-4-5-7,5,6779.025
1-4-5-7,6,5440.974999999999
1-4-5-7,7,5239.650000000001
1-4-6-7,0,6408.15
1-4-6-7,1,5206.55
1-4-6-7,2,6602.125
1-4-6-7,3,6113.7
1-4-6-7,4,4837.075
1-4-6-7,5,4647.875
1-4-6-7,6,5310.925
1-4-6-7,7,5615.35
1-5-6-7,0,5932.1
1-5-6-7,1,4758.674999999999
1-5-6-7,2,6494.125
1-5-6-7,3,5581.8
1-5-6-7,4,4630.95
1-5-6-7,5,5015.075
1-5-6-7,6,6181.275
1-5-6-7,7,7251.4
2-3-4-5,0,3010.1
2-3-4-5,1,2963.3500000000004
2-3-4-5,2,7785.3
2-3-4-5,3,7050.625
2-3-4-5,4,7620.125
2-3-4-5,5,7595.825
2-3-4-5,6,4268.575
2-3-4-5,7,3461.1499999999996
2-3-4-6,0,4019.725
2-3-4-6,1,3880.65
2-3-4-6,2,7625.174999999999
2-3-4-6,3,6927.475
2-3-4-6,4,7269.225
2-3-4-6,5,5830.575000000001
2-3-4-6,6,4711.324999999999
2-3-4-6,7,4491.025
2-3-4-7,0,4218.65
2-3-4-7,1,4040.7499999999995
2-3-4-7,2,7611.900000000001
2-3-4-7,3,7386.15
2-3-4-7,4,6661.55
2-3-4-7,5,6672.175
2-3-4-7,6,5133.125
2-3-4-7,7,4740.875
2-3-5-6,0,3670.0249999999996
2-3-5-6,1,3856.35
2-3-5-6,2,7818.4
2-3-5-6,3,6112.800000000001
2-3-5-6,4,6904.699999999999
2-3-5-6,5,6674.1
2-3-5-6,6,5104.525
2-3-5-6,7,4670.7
2-3-5-7,0,4147.325
2-3-5-7,1,3780.3999999999996
2-3-5-7,2,7677.125000000001
2-3-5-7,3,6427.225
2-3-5-7,4,5836.175
2-3-5-7,5,7234.775
2-3-5-7,6,5106.775
2-3-5-7,7,5044.45
2-3-6-7,0,4216.475
2-3-6-7,1,3747.475
2-3-6-7,2,7619.725
2-3-6-7,3,5804.674999999999
2-3-6-7,4,4078.2250000000004
2-3-6-7,5,4754.075
2-3-6-7,6,5227.15
2-3-6-7,7,5042.450000000001
2-4-5-6,0,4508.475
2-4-5-6,1,4693.349999999999
2-4-5-6,2,7563.025
2-4-5-6,3,6191.225
2-4-5-6,4,7382.200000000001
2-4-5-6,5,5739.575
2-4-5-6,6,6799.775
2-4-5-6,7,4713.25
2-4-5-7,0,4581.674999999999
2-4-5-7,1,3884.2250000000004
2-4-5-7,2,7555.9
2-4-5-7,3,6315.4
2-4-5-7,4,5604.975
2-4-5-7,5,7135.575
2-4-5-7,6,6222.849999999999
2-4-5-7,7,5040.975
2-4-6-7,0,6371.549999999999
2-4-6-7,1,4799.900000000001
2-4-6-7,2,7486.775000000001
2-4-6-7,3,5875.4
2-4-6-7,4,4918.474999999999
2-4-6-7,5,5112.924999999999
2-4-6-7,6,7599.95
2-4-6-7,7,5337.55
2-5-6-7,0,5635.1
2-5-6-7,1,5091.85
2-5-6-7,2,7568.975
2-5-6-7,3,5423.15
2-5-6-7,4,4753.325
2-5-6-7,5,5030.775000000001
2-5-6-7,6,6532.8
2-5-6-7,7,7144.8
3-4-5-6,0,3832.5
3-4-5-6,1,4914.2
3-4-5-6,2,6915.450000000001
3-4-5-6,3,6762.25
3-4-5-6,4,7391.55
3-4-5-6,5,5712.775000000001
3-4-5-6,6,6263.05
3-4-5-6,7,4433.225
3-4-5-7,0,4444.6
3-4-5-7,1,4818.275
3-4-5-7,2,6950.200000000001
3-4-5-7,3,6478.575
3-4-5-7,4,5301.375
3-4-5-7,5,7326.3
3-4-5-7,6,6070.0
3-4-5-7,7,5293.224999999999
3-4-6-7,0,5858.724999999999
3-4-6-7,1,4812.375
3-4-6-7,2,6885.900000000001
3-4-6-7,3,6766.525
3-4-6-7,4,5201.5
3-4-6-7,5,5187.35
3-4-6-7,6,7184.75
3-4-6-7,7,4805.299999999999
3-5-6-7,0,5684.474999999999
3-5-6-7,1,4461.0
3-5-6-7,2,6692.825
3-5-6-7,3,6345.2
3-5-6-7,4,4992.025000000001
3-5-6-7,5,4801.7
3-5-6-7,6,5836.65
3-5-6-7,7,6572.525
4-5-6-7,0,4118.575
4-5-6-7,1,3095.625
4-5-6-7,2,6971.450000000001
4-5-6-7,3,5578.9
4-5-6-7,4,5270.424999999999
4-5-6-7,5,4899.95
4-5-6-7,6,6952.150000000001
4-5-6-7,7,4724.225
