8 nodes available
memory interleaved on 0 2 4 5 6,backward,Avg,3198.12,MB/s,Max,3200.11,MB/s,Min,3191.05,MB/s
memory interleaved on 1 2 4 5 6,backward,Avg,3212.60,MB/s,Max,3213.19,MB/s,Min,3211.53,MB/s
memory interleaved on 0 1 2 4 5 6,backward,Avg,3429.16,MB/s,Max,3430.19,MB/s,Min,3427.36,MB/s
memory interleaved on 3 4 5 6,backward,Avg,2988.19,MB/s,Max,2988.63,MB/s,Min,2987.22,MB/s
memory interleaved on 0 3 4 5 6,backward,Avg,3277.18,MB/s,Max,3278.83,MB/s,Min,3269.05,MB/s
memory interleaved on 1 3 4 5 6,backward,Avg,3290.53,MB/s,Max,3291.45,MB/s,Min,3288.76,MB/s
memory interleaved on 0 1 3 4 5 6,backward,Avg,3509.46,MB/s,Max,3510.32,MB/s,Min,3508.43,MB/s
memory interleaved on 2 3 4 5 6,backward,Avg,3148.13,MB/s,Max,3150.54,MB/s,Min,3137.07,MB/s
memory interleaved on 0 2 3 4 5 6,backward,Avg,3377.80,MB/s,Max,3379.24,MB/s,Min,3370.30,MB/s
memory interleaved on 1 2 3 4 5 6,backward,Avg,3383.17,MB/s,Max,3383.46,MB/s,Min,3382.94,MB/s
memory interleaved on 0 1 2 3 4 5 6,backward,Avg,3594.31,MB/s,Max,3595.73,MB/s,Min,3592.96,MB/s
memory interleaved on 0 7,backward,Avg,3942.42,MB/s,Max,3943.23,MB/s,Min,3940.71,MB/s
memory interleaved on 1 7,backward,Avg,4120.67,MB/s,Max,4121.66,MB/s,Min,4118.81,MB/s
memory interleaved on 0 1 7,backward,Avg,4598.16,MB/s,Max,4598.94,MB/s,Min,4597.28,MB/s
memory interleaved on 2 7,backward,Avg,3457.34,MB/s,Max,3458.92,MB/s,Min,3454.31,MB/s
memory interleaved on 0 2 7,backward,Avg,3966.31,MB/s,Max,3971.76,MB/s,Min,3938.20,MB/s
memory interleaved on 1 2 7,backward,Avg,4153.93,MB/s,Max,4155.49,MB/s,Min,4150.06,MB/s
memory interleaved on 0 1 2 7,backward,Avg,4492.92,MB/s,Max,4494.10,MB/s,Min,4491.04,MB/s
memory interleaved on 3 7,backward,Avg,3689.77,MB/s,Max,3690.49,MB/s,Min,3687.17,MB/s
memory interleaved on 0 3 7,backward,Avg,4172.00,MB/s,Max,4173.82,MB/s,Min,4168.69,MB/s
memory interleaved on 1 3 7,backward,Avg,4357.84,MB/s,Max,4358.62,MB/s,Min,4355.89,MB/s
memory interleaved on 0 1 3 7,backward,Avg,4696.05,MB/s,Max,4696.68,MB/s,Min,4694.30,MB/s
memory interleaved on 2 3 7,backward,Avg,3170.56,MB/s,Max,3171.56,MB/s,Min,3167.46,MB/s
memory interleaved on 0 2 3 7,backward,Avg,3932.04,MB/s,Max,3936.05,MB/s,Min,3912.58,MB/s
memory interleaved on 1 2 3 7,backward,Avg,3961.52,MB/s,Max,3962.72,MB/s,Min,3959.48,MB/s
memory interleaved on 0 1 2 3 7,backward,Avg,4462.78,MB/s,Max,4465.98,MB/s,Min,4456.79,MB/s
memory interleaved on 4 7,backward,Avg,3087.52,MB/s,Max,3087.93,MB/s,Min,3086.12,MB/s
memory interleaved on 0 4 7,backward,Avg,3636.16,MB/s,Max,3636.77,MB/s,Min,3635.08,MB/s
memory interleaved on 1 4 7,backward,Avg,3777.77,MB/s,Max,3778.09,MB/s,Min,3777.39,MB/s
memory interleaved on 0 1 4 7,backward,Avg,4186.03,MB/s,Max,4186.78,MB/s,Min,4183.73,MB/s
memory interleaved on 2 4 7,backward,Avg,3357.32,MB/s,Max,3358.03,MB/s,Min,3355.69,MB/s
memory interleaved on 0 2 4 7,backward,Avg,3769.80,MB/s,Max,3771.63,MB/s,Min,3760.56,MB/s
memory interleaved on 1 2 4 7,backward,Avg,3890.03,MB/s,Max,3890.53,MB/s,Min,3888.28,MB/s
memory interleaved on 0 1 2 4 7,backward,Avg,4151.45,MB/s,Max,4152.13,MB/s,Min,4149.93,MB/s
memory interleaved on 3 4 7,backward,Avg,3484.27,MB/s,Max,3486.84,MB/s,Min,3474.40,MB/s
memory interleaved on 0 3 4 7,backward,Avg,3913.41,MB/s,Max,3914.74,MB/s,Min,3911.25,MB/s
memory interleaved on 1 3 4 7,backward,Avg,4033.15,MB/s,Max,4034.40,MB/s,Min,4031.34,MB/s
memory interleaved on 0 1 3 4 7,backward,Avg,4286.30,MB/s,Max,4287.90,MB/s,Min,4280.60,MB/s
memory interleaved on 2 3 4 7,backward,Avg,3492.32,MB/s,Max,3494.01,MB/s,Min,3485.47,MB/s
memory interleaved on 0 2 3 4 7,backward,Avg,3906.34,MB/s,Max,3907.76,MB/s,Min,3903.26,MB/s
memory interleaved on 1 2 3 4 7,backward,Avg,4003.78,MB/s,Max,4005.49,MB/s,Min,4001.33,MB/s
memory interleaved on 0 1 2 3 4 7,backward,Avg,4253.08,MB/s,Max,4254.67,MB/s,Min,4249.75,MB/s
memory interleaved on 5 7,backward,Avg,3064.04,MB/s,Max,3064.80,MB/s,Min,3061.66,MB/s
memory interleaved on 0 5 7,backward,Avg,3616.36,MB/s,Max,3618.56,MB/s,Min,3604.10,MB/s
memory interleaved on 1 5 7,backward,Avg,3754.47,MB/s,Max,3756.84,MB/s,Min,3741.21,MB/s
memory interleaved on 0 1 5 7,backward,Avg,4169.08,MB/s,Max,4170.03,MB/s,Min,4167.20,MB/s
memory interleaved on 2 5 7,backward,Avg,3341.70,MB/s,Max,3342.93,MB/s,Min,3339.15,MB/s
memory interleaved on 0 2 5 7,backward,Avg,3758.00,MB/s,Max,3758.74,MB/s,Min,3755.46,MB/s
memory interleaved on 1 2 5 7,backward,Avg,3870.52,MB/s,Max,3872.59,MB/s,Min,3859.37,MB/s
memory interleaved on 0 1 2 5 7,backward,Avg,4137.64,MB/s,Max,4138.68,MB/s,Min,4136.35,MB/s
memory interleaved on 3 5 7,backward,Avg,3469.82,MB/s,Max,3470.45,MB/s,Min,3468.25,MB/s
memory interleaved on 0 3 5 7,backward,Avg,3897.07,MB/s,Max,3901.16,MB/s,Min,3878.31,MB/s
memory interleaved on 1 3 5 7,backward,Avg,4012.87,MB/s,Max,4015.04,MB/s,Min,3999.15,MB/s
memory interleaved on 0 1 3 5 7,backward,Avg,4272.38,MB/s,Max,4272.75,MB/s,Min,4271.48,MB/s
memory interleaved on 2 3 5 7,backward,Avg,3481.01,MB/s,Max,3484.13,MB/s,Min,3467.32,MB/s
memory interleaved on 0 2 3 5 7,backward,Avg,3894.33,MB/s,Max,3895.58,MB/s,Min,3891.37,MB/s
memory interleaved on 1 2 3 5 7,backward,Avg,3977.90,MB/s,Max,3978.84,MB/s,Min,3975.64,MB/s
memory interleaved on 0 1 2 3 5 7,backward,Avg,4225.28,MB/s,Max,4226.31,MB/s,Min,4220.91,MB/s
memory interleaved on 4 5 7,backward,Avg,3011.88,MB/s,Max,3013.68,MB/s,Min,3005.24,MB/s
memory interleaved on 0 4 5 7,backward,Avg,3445.45,MB/s,Max,3449.38,MB/s,Min,3421.52,MB/s
memory interleaved on 1 4 5 7,backward,Avg,3471.59,MB/s,Max,3472.43,MB/s,Min,3469.49,MB/s
memory interleaved on 0 1 4 5 7,backward,Avg,3831.57,MB/s,Max,3832.23,MB/s,Min,3830.19,MB/s
memory interleaved on 2 4 5 7,backward,Avg,3278.79,MB/s,Max,3279.22,MB/s,Min,3278.17,MB/s
memory interleaved on 0 2 4 5 7,backward,Avg,3550.96,MB/s,Max,3553.17,MB/s,Min,3536.38,MB/s
memory interleaved on 1 2 4 5 7,backward,Avg,3567.16,MB/s,Max,3567.80,MB/s,Min,3566.05,MB/s
memory interleaved on 0 1 2 4 5 7,backward,Avg,3773.97,MB/s,Max,3775.18,MB/s,Min,3771.58,MB/s
memory interleaved on 3 4 5 7,backward,Avg,3376.22,MB/s,Max,3376.81,MB/s,Min,3373.87,MB/s
memory interleaved on 0 3 4 5 7,backward,Avg,3649.93,MB/s,Max,3650.74,MB/s,Min,3647.34,MB/s
memory interleaved on 1 3 4 5 7,backward,Avg,3662.15,MB/s,Max,3663.80,MB/s,Min,3655.33,MB/s
memory interleaved on 0 1 3 4 5 7,backward,Avg,3871.42,MB/s,Max,3872.93,MB/s,Min,3870.21,MB/s
memory interleaved on 2 3 4 5 7,backward,Avg,3489.13,MB/s,Max,3490.39,MB/s,Min,3486.72,MB/s
memory interleaved on 0 2 3 4 5 7,backward,Avg,3712.00,MB/s,Max,3712.81,MB/s,Min,3710.07,MB/s
memory interleaved on 1 2 3 4 5 7,backward,Avg,3716.76,MB/s,Max,3717.50,MB/s,Min,3714.25,MB/s
memory interleaved on 0 1 2 3 4 5 7,backward,Avg,3915.56,MB/s,Max,3916.92,MB/s,Min,3912.68,MB/s
memory interleaved on 6 7,backward,Avg,2206.79,MB/s,Max,2207.93,MB/s,Min,2205.66,MB/s
memory interleaved on 0 6 7,backward,Avg,2878.58,MB/s,Max,2882.71,MB/s,Min,2861.87,MB/s
memory interleaved on 1 6 7,backward,Avg,2886.55,MB/s,Max,2887.34,MB/s,Min,2884.95,MB/s
memory interleaved on 0 1 6 7,backward,Avg,3388.20,MB/s,Max,3389.67,MB/s,Min,3385.44,MB/s
memory interleaved on 2 6 7,backward,Avg,2832.53,MB/s,Max,2834.40,MB/s,Min,2823.72,MB/s
memory interleaved on 0 2 6 7,backward,Avg,3189.60,MB/s,Max,3191.57,MB/s,Min,3178.61,MB/s
memory interleaved on 1 2 6 7,backward,Avg,3198.23,MB/s,Max,3200.23,MB/s,Min,3189.20,MB/s
memory interleaved on 0 1 2 6 7,backward,Avg,3503.02,MB/s,Max,3503.77,MB/s,Min,3501.66,MB/s
memory interleaved on 3 6 7,backward,Avg,2872.72,MB/s,Max,2874.26,MB/s,Min,2866.19,MB/s
memory interleaved on 0 3 6 7,backward,Avg,3286.15,MB/s,Max,3290.14,MB/s,Min,3267.38,MB/s
memory interleaved on 1 3 6 7,backward,Avg,3295.57,MB/s,Max,3296.77,MB/s,Min,3292.52,MB/s
memory interleaved on 0 1 3 6 7,backward,Avg,3596.56,MB/s,Max,3598.15,MB/s,Min,3591.99,MB/s
memory interleaved on 2 3 6 7,backward,Avg,3067.05,MB/s,Max,3069.17,MB/s,Min,3057.71,MB/s
memory interleaved on 0 2 3 6 7,backward,Avg,3381.55,MB/s,Max,3382.45,MB/s,Min,3379.06,MB/s
memory interleaved on 1 2 3 6 7,backward,Avg,3386.76,MB/s,Max,3387.79,MB/s,Min,3384.56,MB/s
memory interleaved on 0 1 2 3 6 7,backward,Avg,3624.58,MB/s,Max,3625.31,MB/s,Min,3621.75,MB/s
memory interleaved on 4 6 7,backward,Avg,2658.94,MB/s,Max,2660.16,MB/s,Min,2657.54,MB/s
memory interleaved on 0 4 6 7,backward,Avg,3028.85,MB/s,Max,3030.82,MB/s,Min,3019.32,MB/s
memory interleaved on 1 4 6 7,backward,Avg,3034.98,MB/s,Max,3036.43,MB/s,Min,3028.61,MB/s
memory interleaved on 0 1 4 6 7,backward,Avg,3348.40,MB/s,Max,3349.59,MB/s,Min,3346.32,MB/s
memory interleaved on 2 4 6 7,backward,Avg,2945.12,MB/s,Max,2945.72,MB/s,Min,2943.91,MB/s
memory interleaved on 0 2 4 6 7,backward,Avg,3179.96,MB/s,Max,3180.68,MB/s,Min,3178.30,MB/s
memory interleaved on 1 2 4 6 7,backward,Avg,3184.16,MB/s,Max,3185.68,MB/s,Min,3180.00,MB/s
memory interleaved on 0 1 2 4 6 7,backward,Avg,3430.49,MB/s,Max,3432.92,MB/s,Min,3417.69,MB/s
memory interleaved on 3 4 6 7,backward,Avg,3008.67,MB/s,Max,3009.42,MB/s,Min,3008.27,MB/s
memory interleaved on 0 3 4 6 7,backward,Avg,3253.92,MB/s,Max,3255.56,MB/s,Min,3247.89,MB/s
memory interleaved on 1 3 4 6 7,backward,Avg,3257.70,MB/s,Max,3258.79,MB/s,Min,3254.89,MB/s
memory interleaved on 0 1 3 4 6 7,backward,Avg,3509.34,MB/s,Max,3510.50,MB/s,Min,3508.40,MB/s
memory interleaved on 2 3 4 6 7,backward,Avg,3167.85,MB/s,Max,3168.46,MB/s,Min,3166.42,MB/s
memory interleaved on 0 2 3 4 6 7,backward,Avg,3437.35,MB/s,Max,3438.25,MB/s,Min,3435.57,MB/s
memory interleaved on 1 2 3 4 6 7,backward,Avg,3447.47,MB/s,Max,3448.95,MB/s,Min,3438.95,MB/s
memory interleaved on 0 1 2 3 4 6 7,backward,Avg,3672.73,MB/s,Max,3675.50,MB/s,Min,3662.52,MB/s
memory interleaved on 5 6 7,backward,Avg,2648.92,MB/s,Max,2650.92,MB/s,Min,2643.64,MB/s
memory interleaved on 0 5 6 7,backward,Avg,3022.53,MB/s,Max,3023.31,MB/s,Min,3021.67,MB/s
memory interleaved on 1 5 6 7,backward,Avg,3027.94,MB/s,Max,3028.58,MB/s,Min,3027.37,MB/s
memory interleaved on 0 1 5 6 7,backward,Avg,3340.48,MB/s,Max,3341.74,MB/s,Min,3334.52,MB/s
memory interleaved on 2 5 6 7,backward,Avg,2936.86,MB/s,Max,2938.60,MB/s,Min,2928.71,MB/s
memory interleaved on 0 2 5 6 7,backward,Avg,3173.06,MB/s,Max,3173.98,MB/s,Min,3172.39,MB/s
